time,title,content
2026.01.15 03:00,櫃買挺上櫃提升企業價值,"櫃買中心表示，為引導上市櫃公司提升企業價值，前於2024年公告修訂「上市上櫃公司治理實務守則」，暨增訂「提升企業價值計畫參考範例」，並於公開資訊觀測站「投資專區」中設置「提升企業價值計畫」專區，以促進上市櫃公司重視股東價值，並積極與股東及利害關係人溝通，2025年度已有274家上櫃公司上傳提升企業價值計畫，達上櫃公司家數31.35％。
為提升相關資訊之使用及便利性，櫃買中心特別於上櫃公司入口網站內新增設「提升企業價值計畫」專區，該專區提供依年度別、公司別及產業別等查詢功能，暨依實收資本額、本益比及股價淨值比等排序功能，方便投資人掌握上櫃公司上傳情形。
櫃買中心指出，2025年度已上傳提升企業價值計畫之上櫃公司中，於第11屆（2024年）公司治理評鑑前5％的公司有逾8成公司上傳，顯見上櫃公司已經逐漸重視與股東及利害關係人之溝通。
櫃買中心說明，為使投資人能更充分瞭解公司現況與未來規劃，2025年底業公告「提升企業價值計畫揭露指引」，引導企業優化計畫內容，並於該指引中提供通用版、PBR＞1及PBR＜1三種參考範例，該指引已置於上櫃公司入口網（公司治理文化＞實務守則），提供上櫃公司參考。
此外，為鼓勵上櫃公司優化提升企業價值內容，2026年「第1屆ESG評鑑除將公司制定提升企業價值具體措施提報董事會，並揭露於專區列入評鑑指標外，更將「提升企業價值較佳實踐公司」列為額外加分項目，鼓勵公司踴躍透過上開專區自願揭露，既可於公司治理評鑑得分，亦可強化與股東及利害關係人之溝通，創造企業長期價值。"
2026.01.15 03:00,4檔今起可融資券交易,櫃買中心依據「有價證券得為融資融券標準」第2條規定辦理上櫃有價證券得為融資融券審查，亞泰金屬公司股票（6727）、竹陞科技（6739）、濾能（6823）及夠麻吉（8472）已符合前開標準之規定，爰公告自2026年1月15日起，得為融資融券交易。
2026.01.15 03:00,立弘上櫃案通過,"台股喜迎2026年，受惠多頭行情續航，企業投入資本市場的意願也持續攀高，上櫃市場新兵蠢蠢欲動，櫃買中心12日召開上櫃審議會，通過生技醫療股立弘（1780）申請上櫃案，為2026年首家通過上櫃審議的公司。
立弘主要從事類胡蘿蔔素產品之研發、製造及銷售，為全球第三家有能力以合成法生產類胡蘿蔔素完整系列產品之廠商。而除類胡蘿蔔素系列產品之研發製造與銷售外，也有其他預防醫學相關產品（Nutraceuticals）之研發、製造與銷售，精密化學材料製造，化妝品製造及銷售，以及環境用藥批發等。
立弘董事長為楊正利，推薦證券商係元富證券、群益金鼎證券及凱基證券，申請時資本額9.62億元。
立弘2024年度合併營收為8.07億元，稅後純益為1.01億元，每股稅後純益（EPS）為1.05元；2025年前三季合併營收則為6.36億元，稅後純益為0.81億元，EPS則為0.84元。"
2026.01.14 18:56,基富通AUM突破2千億 TISA開戶數逾5萬、餘額逾80億,"基富通14日舉行新年記者會，集保結算所暨基富通證券董事長林丙輝指出，2025年基富通業績創新高，全平台客戶數突破32萬人，較2024年成長11％，且將近一半的新客戶都是40歲以下的年輕族群；另資產管理規模（AUM）目前已超過2,000億元，每月定期定額扣款金額突破30億元，展現普惠金融成果。
同時，基富通響應金管會TISA（台灣個人投資儲蓄帳戶）政策的專案開戶數突破5萬人，占整體比例約7成，帳戶餘額超過80億元。其中，有4成的TISA投資人為新戶，即原本非基富通客戶，因為TISA專案而加入。
林丙輝表示，基富通過去一年持續致力讓投資理財變得更簡單、貼心，展望2026年，平台營運邁入第10年，「基富通要繼續當大家理財的神隊友」，未來將朝四大面向發展，第一為深化資產管理合作，基富通不只是賣基金的平台，還要結合各基金公司資源，規劃更多元的投資主題，把基金管理市場做大。
第二是要打造平台完整理財供應鏈，讓投資人從就業到退休的理財規劃，都能在基富通一站式完成，例如已規劃定期定額專區，專區中超過2,500檔股票型與平衡型基金供投資人選擇，協助培養長期投資紀律。
第三，在長期投資下，難免會有資金需求，基富通也與元大證金推出基金借貸服務，提供投資人以基金作為擔保品的資金融通服務。第四，基富通也規劃安養信託服務，幫助投資人退休金運用更有保障。
此外，林丙輝接受媒體聯訪時被問及對於「台灣未來帳戶」的看法，他說，台灣面臨少子化問題，若能透過這樣的制度來鼓勵生育，以國民角度來看，當然樂觀其成，但涉及政府財政負擔，還是需要長期的規劃。
林丙輝並表示，目前包括兒少專戶等政策，政府都有編列預算，未來如何與TISA結合，相關單位正研議中，相信很快就能看到具體成果。"
2026.01.14 17:34,《電零組》邑昇龜山二期廠 最快Q1末啟動試產,"【時報記者張漢綺台北報導】邑昇(5291)龜山二期廠工程已進入尾聲，最快在今年第1季末即可開始小量試產，隨著龜山二期廠啟用，且半導體、AI應用與伺服器、低軌衛星之高附加價值應用市場規模持續攀升，邑昇高階、高技術、高門檻PCB營收占比亦將穩步向上，可望進一步優化公司產品結構與獲利能力。
為因應電子世代發展，高階PCB市場需求日益擴增，邑昇投入龜山二期廠擴建計劃即將進入最後階段，預計在本季內正式取得使用執照，並在第1季末完成高階PCB製程設備進駐、同時投入小批量試產作業，二期廠亦整合LED自行車燈產線與e-bike組裝線，將生產據點集中管理，提高營運效率。
邑昇2025年12月合併營收0.87億元，主要受到年底電子業庫存盤點，較上月略減，年增約6.42%，公司自結12月稅後盈餘為147萬元，單月每股盈餘為0.04元，累計2025年合併營收10.82億元，其中PCB佔2025年營收占比約8成、LED自行車燈與e-bike約佔2成。
隨著今年龜山二期廠啟用，加上半導體、AI應用與伺服器、低軌衛星之高附加價值應用市場規模持續攀升，邑昇高階、高技術、高門檻PCB營收占比亦將穩步向上，可望進一步優化公司產品結構與獲利能力，穩固市場競爭力。
面對近期金屬原物料價格波動幅度劇烈，邑昇今年將審慎關注因應，以強韌自身財務體質、集中生產管理，並多角化經營，持續投入都更與危老重建市場商機，尋找雙北一帶適合區域；而邑昇維持一貫少量多樣高利基、高度彈性與應變能力之核心精神，加上二期廠高階製程產線將在今年正式啟動，挹注2026營運穩步走揚。"
2026.01.14 17:11,《食品股》黑松今年營收拚穩 保健食養成營運第3隻腳,"【時報記者郭鴻慧台北報導】黑松(1234)2025年營收沒破百億，董事長張斌堂指出，希望去年是谷底，2026年在這種環境下，有努力維持住去年水準就很好，期望穩定中求成長！
看好台灣邁入超高齡社會、健康意識也不斷增加，張斌堂說，公司將加強研發中高齡適飲，積極開發符合市場需求的健康食飲品，自已是希望3年後能達到每年營收5000萬元左右，並成為營運的第3隻腳。
2025年咖啡豆飆漲拖累黑松獲利表現，張斌堂說，若是以採購金額來看，近期咖啡居原料採購金額前5名內。他指出，公司各個品項當中，咖啡成本都偏高，2025年又高漲逾3成，增加成本3400萬元，至今更是擴增來到3700萬元。不過，面對現煮咖啡的競爭優勢，漲價方面還需要審慎評估。
黑松酒類營收占比已超過4成，去年底，首次跨足酒類實體通路，開設第一家連鎖酒類專賣店「黑松酒覓」，張斌堂指出，現在還在調整磨合，目前來客數、客單價、營業額及會員註冊人數等，都優於預期許多，預計下半年預計會再開出一家。
*飲酒過量，有害健康"
2026.01.14 17:08,《電通股》去年營收登第3高 聯強續攻兩大業務,"【時報記者葉時安台北報導】聯強(2347)受惠於AI相關應用持續擴大，以及記憶體產業自2025年下半年起明顯復甦，聯強營運動能於年末顯著轉強，聯強去年第四季營收創新高，去年營收也創下歷史第三高水準。聯強表示，去年第四季成果展現公司在AI應用擴展與高價值業務布局的策略效益。展望未來，聯強將持續深化區域經營，進一步強化半導體與商用加值業務的比重，以穩健提升整體的營運韌性與成長品質。
聯強去年第四季合併營收達新台幣1257億元，創下單季歷史新高紀錄，季增25%、年增11%；若排除匯率影響，年成長幅度達17%，反映實質需求穩健回升。
從產品與業務結構觀察，聯強去年第四季成長動能主要來自記憶體、企業持續進行AI伺服器與高效能運算系統建置，以及強勁的PC需求。半導體業務單季營收為歷史次高，並改寫第四季同期新高，年成長39%，其中記憶體、SSD與硬碟的需求明確回溫，呈現倍數的成長。隨著AI應用持續擴大，對高容量、高頻寬記憶體需求顯著提升，在供應相對緊俏的市場環境下，客戶拉貨節奏維持穩定，成為推升營收的重要支撐。
商用市場方面，法人普遍指出，AI導入已從雲端服務商延伸至企業與政府、教育單位，相關系統整合與專案型需求明顯增加。聯強商用加值業務去年第四季創單季歷史新高，季增43%，AI伺服器營收突破百億，顯示其在企業級市場與解決方案生態圈的布局持續發酵。消費市場去年第四季同步回溫，受惠主要手機品牌銷售動能延續，以及PC與電競產品需求改善，聯強通訊與資訊消費業務亦較前一季顯著成長，通訊業務更創2017年以來新高，反映消費信心逐步回穩。
從區域市場來看，台灣在AI伺服器、企業IT投資與PC需求帶動下，去年第四季營收年增39%，表現最為突出。印尼受惠於民間消費力道持續、以及政府IT基建支出增加，再創單季營收歷史新高，並已連續七季刷新紀錄。紐澳受年終消費旺季與PC需求推升，第四季營收亦達歷史次高水準。中國大陸則隨著商用市場需求逐步回溫，第四季營收季增幅度顯著。
回顧2025全年，聯強合併營收達新台幣4106億元，為歷史第三高水準；若排除匯率影響，與前一年度僅小幅下滑1%。聯強表示，上半年營運表現受到對等關稅、台幣強升及前一年度高基期等因素影響，但隨相關不利因素於下半年逐漸淡化，營運動能呈現逐季回升走勢。全年半導體與商用加值業務營收皆為歷史次高，通訊業務創2018年以來新高。區域市場方面，紐澳與印尼全年營收同步改寫歷史新高紀錄，顯示長期通路與市場深耕策略持續奏效。
展望未來，聯強將持續深化區域經營，進一步強化半導體與商用加值業務的比重，以穩健提升整體的營運韌性與成長品質。"
2026.01.14 16:59,能率集團再添新兵 宏羚元月16日興櫃報到,"能率集團再添新兵，旗下子弟兵宏羚（7885）元月16日興櫃報到，今（14）日由董事長章孝祺領軍召開興櫃登錄前法說會，章孝祺開宗名義就點明，興櫃掛牌是宏羚攜手邁向國際的起點，未來將以手握4萬多名客戶為基礎，從傳統的辦公設備與硬體代理商，轉型為提供一站式「雲端、資安及AI解決方案」的系統整合商。
能率集團旗下OA事務機子公司宏羚預訂16日登興櫃，趕在召開興櫃法說會前，提前捎來好消息，宣布與「資安國家代表隊」奧義賽博合作，雙方將攜手切入企業終端資安防護市場，一起攻略台灣終端資安整合服務版圖。
宏羚強調，透過此次的合作，奧義賽博的AI自動化資安能力將得以落地到宏羚所服務的企業終端與辦公場域，宏羚也可以藉由自行研發的WinNEXUS資安軟體，整合資安監控、設備管理與維運服務，讓印表機等事務機器得以納入企業整體資安治理核心，不再有印表機是資安最大破口的隱憂。
除布局資安市場外，宏羚亦跨足現正時興的AI及機器人手臂新領域，其代理的Mantis Robotics機器手臂，主打具備Physical AI技術（內建安全感測），無需傳統安全圍籬即可運作，可以有效解決傳統工業機器人占地大、部署難的痛點。此外，宏羚亦與LiveX AI策略合作，提供24小時全天候智慧客服，主打具類人化互動能力，可有效解決88％的客戶問題。
宏羚創立於1982年，為一成立40餘年的老牌公司，2013年因被能率集團相中，成為集團一員，在集團客戶群與產品面的強力支援下，與同集團的佳捷智能、誠雲科技展開合作，形成具備整體作戰能力的團隊。
根據宏羚統計，扣除轉投資貢獻的宏羚擬制數營收，商品銷售占仍達到87.61％，設備租賃占10.99％、軟體收入占0.75％、其他占0.65％，顯見宏羚來自硬體及銷售耗材的營收仍占大宗，占比達97～98％，不過章孝祺強調，新事業的投入才剛起步，未來來自新事業的營收貢獻一定會持續加大，可望成為宏羚未來業績成長的新動能。"
2026.01.14 16:59,《電週邊》華碩智慧醫療傳捷報 手持超音波LU800系列獲美FDA上市許可,"【時報記者張佳琪台北報導】華碩(2357)智慧醫療新年告捷，旗下手持無線超音波LU800系列日前通過美國食品藥物管理局(FDA)二類醫療器材審查，順利取得510(k)上市許可(Number:K250791)，同時也是目前全球醫療市場評估是否具備臨床使用可信度，以及合乎法規的關鍵指標。這不僅為其提供的卓越醫療影像品質、便攜設計與多元應用等面向，並將為行動醫材領域奠定全新標竿。
華碩電腦營運長暨全球資深副總裁謝明傑表示，華碩長期投入智慧醫療研發，擁有豐富經驗與堅強軟硬實力，此次獲證對團隊而言是莫大的鼓勵及肯定，未來同樣會以臨床需求為核心，結合AI演算法、無線通訊技術、醫療影像處理和系統整合能力，開創更即時、穩定且能快速落地的相關解決方案，協助醫事人員機構提升診斷效率與照護水準。
近年來華碩持續擴張智慧醫療產品線，涵蓋穿戴裝置、醫療影像設備等行動化醫材，並透過系統平台，導入AI數據處理／影像分析等臨床流程優化技術，將高維結構化資料，轉化為具臨床價值的重要資訊。包括：加強開發「超音波掃描AI導航」應用，於過程中即時提供指引，協助使用者取得符合臨床判讀需求的影像，藉此降低操作門檻，即使非專科人員也能有效應用此工具，彌補現今醫療體系工作量龐大與人力不足的缺口。
此外，華碩也將觸角逐步延伸至生態系服務，朝向臨床決策支援、行動醫療與跨系統整合發展。華碩期盼以具體行動改變傳統醫療服務的運作模式，打造以AI為核心的醫療新紀元。"
2026.01.14 16:58,《金融股》群益證升級樂齡、視障友善服務,"【時報記者林資傑台北報導】群益證(6005)響應普惠金融政策並貫徹公平待客原則，宣布全面優化數位金融環境，透過「樂齡專線直連」與「數位同意書語音化」雙管齊下，對高齡族群與身心障礙者推出全新友善措施，以具體行動跨越數位鴻溝，將企業社會責任轉化為更有溫度的金融體驗。
在客服體系方面，群益證針對65歲以上長輩升級「樂齡專線」服務，長者撥通後僅需按下快速鍵「85」（幫我），即可由專人第一時間接聽，提供最直接的協助。
群益證指出，此舉讓長者可自動跳過冗長的語音選單與身分驗證程序，且第一線客服團隊均經過「高齡溝通專業培訓」，能靈活轉換方言並放慢語速，消除溝通門檻。
同時，群益證全台據點同步強化物理無障礙設施，備妥老花鏡、放大鏡及導盲犬標示，以建構從線上到線下的全方位守護網。
資訊權益保障方面，群益證針對視障朋友與閱讀不便的客戶，於「數位同意書專區」導入語音播報模式，確保客戶決策前能「聽得清楚、看得明白」，有效落實金融資訊平權，避免因資訊落差產生潛在風險。
群益證表示，未來將持續秉持「以人為本」的核心精神，引入更多數位輔助技術，以落實公平待客原則，透過實質創新確保不同年齡與身體條件的客戶，皆能享有公平、透明且貼心的金融服務，實踐普惠金融的最終願景。"
2026.01.14 16:45,2025年國內上市動能強勁 資本市場發展創五大成果,"臺灣證券交易所統計，2025年台灣資本市場展現五大成果，其中包括國內一般板上市掛牌家數達25家，IPO籌資金額高達773億元，創下歷年新高；申請上市家數也達到28家，刷十年來新高的佳績；其中，新經濟產業占比已達4成以上。
證交所表示，在全球經濟與金融情勢多變的環境下，我國資本市場於2025年逆勢展現成長動能，證交所透過整合服務、制度鬆綁與科技導入，成功推動國內上市成果再創新高。
一、整合資本市場服，推動多元產業上市熱潮：
證交所表示，與櫃買中心攜手成立「資本市場服務團」，整合資源並建立共同推動平台，2025年與承銷商及會計師事務所等中介機構舉辦北、中、南共11場座談會，集結市場專家與成功掛牌企業代表，分享第一線經驗與專業建議，協助企業上市過程中的準備及信心，促進更多具潛力之企業進入資本市場。
2025年國內一般板上市掛牌家數達25家，IPO籌資金額773億元創歷年新高。國內一般板公司申請上市家數28家為近十年佳績；其中，新經濟產業占比已達4成以上，展現多元產業共榮的局面。
二、即時因應美國關稅政策，穩定市場信心：
面對2025年美國關稅政策變化，證交所迅速組成專案小組，全面分析關稅措施對資本市場影響，深入評估對我國產業供應鏈布局及企業營運的可能衝擊，即時呈報主管機關作為重要參考，辦理股市因應對策，並持續追蹤政策發展。
同時，證交所也強化上市公司落實資訊透明度，鼓勵召開法人說明會或採行庫藏股等措施，以穩定投資人信心，有助我國資本市場在國際變局中持續展現韌性與穩健發展。
三、上市制度鬆綁到位，提升市場包容性：
因應資本市場環境快速變化，證交所持續精進上市審查及上市後監理制度。於2025年6月修訂無面額或每股面額非屬新臺幣十元公司申請上市獲利能力標準及其上市後監理規範，提升資本市場對不同股票面額制度之包容性。
另配合主管機關推動我國成為「亞洲資產管理中心」政策，落實「擴大投資創投與新創」推動策略，於2025年5月適度調降創投公司申請上市資本額門檻，鼓勵中型創業投資公司申請上市，有助創投公司由資本市場取得資金挹注，進而扶植國內新創企業發展，以促進市場結構多元化發展。
四、強化資安防線，逾七成上市公司加入TWCERT：
面對資安風險日益升高，證交所明確訂定資安事件重大訊息揭露標準，並彙整常見資安事件態樣，提醒上市公司注意防範；同時持續辦理資安教育訓練，並鼓勵企業加入電腦網路危機處理暨協調中心（TWCERT）共享資安情資。
證交所統計，截至2025年底，已有超過7成上市公司成為台灣TWCERT會員，有助於提升整體市場資安防護能力，降低系統性風險，維護投資人信心。
五、監理科技上線，審查效率再升級：
配合監理數位化趨勢，證交所持續導入監理科技與大數據應用，推動多項申報作業全面電子化，並導入作業流程自動化（RPA）輔助日常監理流程，大幅提升申報與審查效率。
同時，透過大數據儀表板與AI新聞分析系統，協助證交所即時掌握市場動態與潛在風險，讓監理更即時、更精準。"
2026.01.14 16:13,富邦證輔導 睿信電子15日登錄興櫃,"由富邦證券輔導的睿信電子（7893），將於15日登錄興櫃交易。睿信電子為信邦電子（3023）的子公司，聚焦發展國防與航太等級之高階線束及機櫃系統。公司鎖定具備高技術門檻與高品質認證要求的應用領域，提供從前端設計到量產製造的整合解決方案。
富邦證券副總經理徐傳禮表示，睿信電子長期深耕國防與航太領域，並持續拓展歐洲及北美市場。近年來，公司積極投入船艦系統、太空應用、無人載具（UAV／UGV／USV／UUV）及低軌衛星通訊等高階平台，展現高度的跨領域系統整合能力。
睿信電子董事長陳其忠指出，隨著國家政策支持與全球防務需求成長，國防與航太產業已成為推動台灣產業升級的重要引擎。公司透過OEM、ODM及JDM等合作模式，深化與客戶在前端設計與開發階段的合作，產品可廣泛應用於陸、海、空等多元載具。未來，睿信電子將進一步深化航太、無人載具與國防系統相關研發能量，穩健拓展國際市場版圖。
在經營表現方面，睿信電子營運規模逐年擴大，近五年度每股盈餘（EPS）均維持在5元以上。2022年至2024年營收分別為4.3億元、5.42億元及7億元，稅後淨利亦由1.35億元成長至2.15億元，展現穩健且具延續性的獲利成長動能。
展望未來，在全球地緣政治持續影響下，各國國防預算增加，帶動相關供應鏈需求升溫。睿信電子此次登錄興櫃，象徵公司邁向資本市場及全球化發展的重要里程碑。公司將持續透過技術整合、跨域研發與國際佈局，強化競爭優勢，進一步擴大在全球國防航太市場的地位。"
2026.01.14 15:49,《通網股》台灣大穩定網路骨幹 獲企業級Google VPP銀級認證,"【時報記者葉時安台北報導】台灣大(3045)積極建構具備高可用性與穩定效能的網路骨幹，於近期正式取得Google Verified Peering Provider(VPP)企業級銀級認證。這項官方肯定代表台灣大所提供的網路架構符合Google嚴格的備援與穩定性要求(Redundancy Requirements)，可直接管理與Google的對等互連(Direct Peering)，以更可控的路由與更一致的品質，提供企業網路連線「穩定可預期」的官方等級認證保障。
因應數位轉型驅動雲端服務需求攀升，企業對網路的期待除了速度，也包括「穩定、可控、可預期」，即能否支撐關鍵業務不中斷、網路效能一致、風險可管理。
為符合Google VPP銀級技術標準，台灣大在國內建置至少兩個具有備援功能的私有對等互連(Private Network Interconnect, PNI)連結，並分別介接至不同的Google網路存取點(Point of Presence, PoP)。此架構確保即便單一機房發生異常，流量仍能自動切換至備援路徑，維持連線不中斷。對企業而言，這代表在高峰流量、設備異常或突發狀況下，關鍵應用仍能維持服務連續性與營運韌性。
此外，台灣大網路全線支援IPv4+IPv6雙重協定堆疊，確保企業無論現行或未來以IPv6為主的AI、大數據與雲端流量，皆能透過原生路徑直連Google全球骨幹，避免協定轉換所產生的延遲與效能退化。在對等互連架構上，採用專屬私有連線建立邊界閘道器協定(Border Gateway Protocol, BGP)，不經由公共網際網路交換中心(IXP)，從架構層面排除流量擁塞、路徑不穩與不可控風險。讓企業的雲端存取路徑更可控、延遲更可預期、品質更穩定。當發生連線異常時，透過已驗證的網路維運中心聯絡機制，台灣大能即時處理，大幅縮短故障排除時間，為用戶確保穩定且低延遲的存取體驗，達到官方認證等級的可靠性，並以可稽核、可落地的維運機制，強化企業客戶對連線品質的信任。
台灣大企業服務事業商務長朱曉幸表示，穩定且低延遲的網路連線是企業轉型與雲端應用發展的關鍵基礎，而企業真正需要的是「連線品質可預期」，架構有備援、路由可控、故障能快速排除。透過多元且完整備援能力的私有對等互連佈署，公司將協助企業在存取雲端服務時，擁有如同存取區域網路般的流暢體驗，大幅提升營運效率與資安防護韌性。 除了國內佈署，台灣大骨幹網路更延伸至全球，於美國、日本、香港及新加坡等核心樞紐設有海外POP節點，支援跨境營運、跨區協作與多地備援需求，提升全球連線的一致性與可預期性。適合台灣與亞太地區金融機構、雲端服務商及對Google流量品質、低延遲與連線可預期性具高度要求的企業客戶，為其關鍵業務提供穩定可靠的全球連線保障。
以企業客戶為核心，台灣大可協助企業高效存取Google生態系，包含Google Workspace、Cloud APIs及Cloud VPN等關鍵雲端資源，讓雲端作業與數據流通更穩定、更可控、更可預期。對個人用戶而言，不論是使用YouTube、Google搜尋或Gemini等應用，皆能享有更快的傳輸速度與反應。在網路骨幹備援頻寬與多路徑設計下，即使遇到突發異常也能快速切換，讓高階重度使用者的影音串流、搜尋與AI互動體驗更穩定。憑藉充足的備援頻寬與路徑，台灣大骨幹網路能在斷線瞬間完成切換，確保使用體驗不中斷。
除積極確保網路骨幹的穩定與易用性外，台灣大企業服務將持續深化「一站式資通訊解決方案」佈局，涵蓋數位基礎建設、雲與算力、解決方案與AI、資安、能源管理及託管服務等領域，協助企業降本增效、強化營運韌性，並以電信級資安與在地研發實力，持續成為產業轉型的關鍵夥伴。"
2026.01.14 15:44,《汽車股》東陽2025年自結每股稅後盈餘6.43元 營收及獲利創史上次高,"【時報記者莊丙農台北報導】東陽(1319)2025年12月自結合併稅前淨利5.50億元，年成長3％，連續六個月呈現月增走勢，也是9個月以來新高，若排除兩期匯兌影響，年增率10％。累計2025年合併營收250.93億元，自結合併稅前淨利47.92億元，每股稅前盈餘7.87元；自結合併稅後淨利39.04億元，每股稅後盈餘6.43元，營收及獲利均創史上次高。
東陽指出，自2025年4月起，東陽在232條款25％及原關稅2.5％疊加後，銷美關稅高達27.5％，相較日、韓、歐僅15％，對企業經營是一大衝擊和考驗。總裁吳永祥表示，在關稅及匯率等外在環境劇烈變動下，經營團隊及全體員工持續努力進行整理整頓，展現出高度核心競爭力及穩健且具永續性的經營韌性，2025年仍能繳出漂亮成績單。
法人認為，美國及歐洲開始下大雪，且為AM旺季，第一季拉貨將較上季提升，惟客戶仍觀望232條款是否有機會比照日韓協商調降，若能調降將助力今年表現。而中長線依舊看好北美保險公司擴大採用副廠件，東陽持續推動擴產計畫，未來3-5年每年產能增加10％，目前台南科工廠將運轉，七股廠預計2026年底完工，營運穩定成長。"
