time,title,content
2026-01-04 09:10:02,AI伺服器推升高階PCB產業價量齊揚:台光電、台燿、金像電、欣興,隨著消費性電子需求長期趨緩，PCB 產業成長動能已明顯轉向 AI Server 與高速運算相關應用。2025 年在 AI Server 需求帶動下，已有效抵銷手機與 PC 的疲弱表現，並使產業產值重回成長軌道。展望 2026 年，AI Server 仍是最具能見度的終端應用，帶動全球 PCB 產值持續擴張，產業結構亦由量的競爭轉為規格與技術門檻驅動。   〈高速運算平台升級，推升 PCB 單機價值與層數需求〉   隨 GPU 與 ASIC 平台快速演進，AI Server 的組裝型態由單機走向 Rack 化，使 PCB 使用面積與層數同步提升。以新一代平台為例，Compute Tray、Switch Tray 與 Midplane 對多層板、HDI 及載板需求明顯增加，單一機櫃對 PCB 的價值貢獻大幅高於傳統伺服器。此趨勢使 PCB 單機產值呈現倍數成長，成為支撐產業中期成長的核心因素。   〈材料與規格同步升級，高階 CCL 與多層板成兵家必爭〉   在技術面上，為因應 800G 乃至 1.6T 高速傳輸需求，PCB 材料規格持續升級，CCL 由 M8 邁向 M9 已成趨勢，同時板層數亦由 36–48 層進一步提升至 40 層以上。高頻高速材料滲透率提升，不僅推升 ASP，也提高製造門檻，使具備技術與客戶認證優勢的廠商更具競爭力，有利產業集中度持續上升。     〈  免費下載【陳智霖分析師 APP  】，掌握第一手盤勢資訊與信用籌碼名單  〉     APP 選股會員每月僅限額招收，名額有限，每週都會提供最新「信用籌碼疑慮名單」，最新版本 APP10/25 已上架，邀請您點選連結下載【陳智霖分析師 APP】： https://lihi.cc/zwrii        〈AI Server 拉動 ABF 與高階製程，供給端瓶頸浮現〉   除一般 PCB 外，AI Server 對 ABF 載板的需求亦同步升溫。高階 ABF 在封裝面積與層數大幅提升下，良率控管難度顯著增加，加上關鍵材料供應仍偏緊，使整體產能具備稀缺性。隨 AI Server 對高階載板需求持續攀升，相關產品報價有機會逐步反映成本與技術價值，成為產業獲利改善的重要推力。邀請投資人下載【陳智霖分析師 APP】，即時資訊會第一時間分享，每週都會在 APP 內更新信用籌碼疑慮名單，幫你避開風險、鎖定機會。   最新影音 (請點影音上方標題至 Youtube 收視品質會更佳)          〈  立即填表體驗諮詢陳智霖分析師會員服務  〉     忠實粉絲請先完成填表申請，體驗每週精選操作名單、盤中到價盤中通知與即時策略更新。跟著我們卡位「五路財神」，面對震盪行情，理性分析與數據判斷是關鍵，立即填表跟上專業： https://lihi.cc/RFzlE    錢進熱線 02-2653-8299，立即邁向系統依據的股票操作。   文章來源：陳智霖分析師 / 凱旭投顧   本公司所推薦分析之個別有價證券  無不當之財務利益關係 以往之績效不保證未來獲利  投資人應獨立判斷 審慎評估並自負投資風險
2026-01-03 17:00:06,AI需求爆棚推升台積電，3奈米以下先進製程供不應求，股價創歷史新高,"下周美國將公布  最新非農就業報告 ，這份數據將再度成為市場與聯準會（Fed）政策判斷的重要風向球。美國勞工市場在過去幾個月已顯著降溫： 2025   年 11   月非農就業新增僅約 64,000   人 ，雖略高於市場預期的 51,000，但遠低於過去強勁時期常見的 150,000–200,000 以上水平。同時， 失業率上升至   4.6% ，為近四年高點，反映勞動力市場供需緊張程度已有明顯緩解。   這樣的就業動能放緩伴隨薪資增長趨緩（時薪月增率約 0.1%、年增約 3.5%），暗示就算企業仍在招聘，其速度也大幅下降。初領失業金人數在年末因季節性因素下降至約  19.9   萬人 ，顯示裁員仍相對低，但招聘活動停滯不前，形成市場所稱的「不雇不裁」局面。   在貨幣政策端，聯準會官員近期公開談話仍強調  數據依存型決策（data-dependent  ） 。在通膨已逐步降溫但核心壓力仍在的情況下，Fed 對未來降息步伐保持謹慎。就業降溫若繼續明顯，將為 Fed  進一步降息提供更強支持 ；反之若就業出現意外回升，則可能使官員推遲降息時點，甚至評估是否暫時維持利率高位。   整體而言，下周的非農報告不但將影響  美元走勢、股債市風險偏好與市場利率預期 ，更是 Fed 在 2026 年初政策會議上是否調整利率路徑的關鍵經濟依據。透過新增就業、失業率與薪資等核心數據的同步分析，投資者與政策制定者將更好判斷美國經濟軟著陸是否正逐步成形。   在全球 AI 需求持續升溫下， 輝達（  NVIDIA  ）面臨前所未有的訂單壓力 。中國科技企業已下單採購  超過 200   萬顆 H200   晶片 ，預計 2026 年交付，但輝達庫存僅約  70   萬顆 ，迫使其要求台積電自  2026   年第二季起增產 。H200 採用台積電  4   奈米製程 與先進封裝技術，單顆售價約  2.7   萬美元 ，8 顆模組報價約  150   萬人民幣 ，效能較上一代 H20 提升  約 6   倍 ，吸引中國大型網路公司積極搶訂，字節跳動 2026 年採購預算上看  1,000   億人民幣 。   CES 2026 將於  1   月 6   至 9   日 在拉斯維加斯登場，輝達執行長黃仁勳將發表專題演講，展示 AI 從資料中心到邊緣、智慧家電、AI PC、自駕車與企業解決方案的落地應用。這場開春第一大科技展被視為  2026   年首季 AI   與科技成長循環前哨站 ，有助投資人觀察 H200 與其他 AI 晶片的量產與商業落地節奏，也為台積電、鴻海、廣達等台廠帶來新一波 AI 商機。   整體而言，H200 急單結合 CES 展示效應，不僅強化輝達在 AI 生態的核心地位，也預示全球 AI 晶片供應將持續緊繃，支撐 2026 年營收與市場話語權。   在 AI 浪潮持續推升高效能運算需求下，台積電於  3   奈米以下先進製程與先進封裝 領域的產能持續處於供不應求狀態，並逐步強化其定價主導權。市場消息指出，台積電已與主要客戶展開溝通，規劃自  2026   年至 2029   年連續四年調漲先進製程報價 ，2026 年漲幅預估落在  3%  ～10% ，反映先進製程資本支出攀升與長期需求能見度提升。   需求面來看，NVIDIA、AMD、博通等大客戶於 2026 年將陸續推出新一代 AI 平台，其中  輝達 H200   採用台積電 4   奈米製程與 CoWoS   先進封裝 ，中國市場潛在需求超過  200   萬顆 ，遠高於目前約  70   萬顆庫存水位 ，已促使輝達要求台積電於  2026   年第二季起增產 。同時，台積電 CoWoS 產能即便擴充至  每月 11   萬片 仍不足應付需求，迫使部分訂單外包予日月光、Amkor 等 OSAT 廠，顯示先進封裝瓶頸仍將延續。   整體而言，在 AI 需求強勁、先進製程與封裝雙雙吃緊的背景下，台積電不僅有望出現「 淡季不淡 」的營運表現，毛利率結構亦可望持續優化，先進製程與先進封裝將成為未來數年獲利成長的核心引擎。   台股近期持續上攻，但我要提醒大家一件事——   指數上漲，並不代表每一檔股票都會漲。   從盤面來看，個股表現已出現明顯分歧。部分股票仍在月線、季線下方反覆整理，走勢偏弱；但另一端，強勢族群早已站穩所有均線，完成整理，隨時具備再攻前高的條件。   以近期布局的 6239 力成為例，股價強勢攻上漲停，明顯領先大盤表態；而我所追蹤的 EPS 高成長潛力股，也正逐步完成整理，蓄勢待發。這些標的股價結構明顯強於指數，成為盤面資金鎖定的核心族群。   接下來的盤勢，籌碼可以推動短線波動，   但真正決定股價能走多遠的，仍是基本面。   如果你也希望在震盪盤中，不追高、不亂買，穩穩掌握高勝率機會，   歡迎加入我的【穩中求勝專案】，一起把行情做「穩」。 加入方式：   LINE：搜尋 @gp520 並輸入「+1」   或撥打免費專線 0800-66-8085   也可以到我的直播，來了解我對近期盤勢的看法        股怪教授每日直播，最專業及最有內容的節目，一定要收看呦!   每天都準備最即時的資料，要跟各位投資朋友分享。   本公司所推薦分析之個別有價證券  無不當之財務利益關係 以往之績效不保證未來獲利  投資人應獨立判斷 審慎評估並自負投資風險"
2026-01-03 16:30:05,中華精測(6510)2025年營收年增33%、擬發行20億元可轉債 強化AI半導體測試布局,2026年01月03日（優分析／產業數據中心報導）⸺ 中華精測(6510-TW)今（3）日公告2025年12月營收報告，並同步宣布擬發行新台幣20億元無擔保可轉換公司債（CB），作為新廠興建與智慧製造升級資金，展現持續布局AI與半導體測試應用的決心。   12月營收略減，全年符合市場預期   中華精測2025年12月合併營收為3.91億元，較11月微幅下滑2.0%，年減則為13.3%。不過，2025年全年營收達48.06億元，相較2024年大幅成長33.3%，為近年成長表現最佳之一，符合市場樂觀預期。   其中，第四季營收為11.96億元，較第三季下滑3.7%，年減7.2%，反映部分終端需求放緩，但整體年度仍因AI帶動的高效能運算（HPC）與應用處理器（AP）需求強勁而獲利。   公司指出，12月營收主要動能來自HPC與AP測試領域，AI應用快速成長帶動測試介面需求同步擴大，市場共識也預期2026年營運可望再創新高。   市場普遍看好中華精測未來的成長潛力，關鍵就在於其能否掌握HPC與AI領域對高階測試產品的龐大需求。   像是MEMS混針、112/224 Gbps PAM4高速訊號測試與具導板散熱功能的複雜載板等技術，不僅單價高、毛利佳，且應用於AI伺服器與資料中心晶片的需求正呈現爆發式成長。   預計發行20億元可轉債，投入新廠建設與智慧製造   為因應半導體產業升溫與客戶需求擴大，中華精測宣布將增發20億元無擔保可轉換公司債（CB），與先前募集資金合計達25.68億元。本次募資將主要用於第三座新廠建設計畫，新廠預定於2026年第一季動工，並於2028年初完工、最快下半年啟用。   新廠將導入智慧製造系統、產線自動化與AI技術，強化探針卡、IC測試載板與記憶體模組等產品的生產能力，以支援日益複雜的半導體測試需求。  ※ 本文經「優分析」授權轉載，原文出處: 原文連結   ※ 免責聲明：文中所提的個股、基金、期貨商品內容僅供參考，並非投資建議，投資人應獨立判斷，審慎評估風險。
2026-01-03 15:00:05,台積電2奈米被瘋搶！訂單滿到2026年、蘋果A20成史上「最燒錢」手機晶片,隨著人工智慧（AI）應用快速擴張，先進晶片需求急遽升溫，也讓台積電 ( 2330-TW ) 面臨產能高度吃緊的考驗。為因應 2 奈米（2nm）製程供給不足的現況，台積電正加快產能調配與擴建腳步，以滿足客戶需求。   根據《WccfTech》報導，台積電自 1 月 1 日起調高新一代製程報價，儘管價格上揚，客戶下單意願並未受到明顯影響。   更有分析認為，最快至 2026 年第三季，2 奈米製程所帶來的營收規模，將超越 3 奈米與 5 奈米製程的合計表現。   市場預期，台積電將在台灣與美國同步推動 2 奈米製程布局，合計規劃興建多達 10 座晶圓廠，目標在 2026 年底前，將月產能提升至約 8 萬至 10 萬片晶圓的規模。   由於 2 奈米產能目前已被預訂至 2026 年全年，台積電正透過在台灣增設三座新廠來紓解供給壓力，相關投資金額估計高達 286 億美元。   在 AI 應用需求急遽放大的推動下，台積電 2 奈米製程幾乎成為市場唯一選擇，客戶訂單快速湧入。   據悉，台積電正評估在台灣與美國合計部署多達 10 座 2 奈米晶圓廠，但短期內並無將該製程導入其他海外據點的規畫。   為鞏固先進製程領先地位，市場亦傳出，台積電將提前推動 3 奈米產能進度，以避免三星等競爭對手趁勢追趕。   目前 2 奈米製程的核心生產基地為高雄 Fab 22，其餘相關廠區則設於新竹科學園區的 Fab 20。   在整體產能布局方面，台積電規畫興建約 5 至 6 座晶圓廠，支援不同光刻製程，初期月產能約 3.5 萬片晶圓，並預計在 2026 年底前擴增至 8 萬至 10 萬片。   2 奈米製程自 2023 年第三季開始挹注營收，占比約為 6%，並於第四季快速攀升至 15%。現階段，5 奈米仍為主要營收來源，占整體營收約 60%，但隨著 3 奈米與 2 奈米產能逐步放量，該比重預料將逐漸下滑。   分析人士指出，3 奈米製程可望在 2026 年迎來產能高峰，進入量產成熟期。   然而，隨著 2 奈米需求急速升溫，台積電也勢必加速調整產能配置，以因應蘋果 ( AAPL-US ) 、高通 ( QCOM-US ) 、聯發科 ( 2454-TW ) 、超微半導體 ( AMD-US ) 及輝達 ( NVDA-US ) 等重量級客戶陸續導入 2 奈米晶圓的龐大需求。    高價手機晶片時代正式揭幕 蘋果 A20 晶片成史上最「燒錢」晶片    隨著 2 奈米製程帶來更低功耗與更強效能，AI 運算能力同步大幅提升，高昂的製造成本也成為市場關注焦點。   產業界普遍預期，採用 2 奈米製程的手機處理器，將成為歷來成本最高的行動晶片。   外媒指出，蘋果 iPhone 18 系列將採用以台積電 2 奈米製程打造的 A20 處理器，單顆成本就高達 280 美元，較前一代 A19 增加逾八成。   A20 採用台積電全環繞閘極（GAA）奈米片電晶體技術，雖實現 1.2 倍邏輯密度提升與能源效率飛躍，但第一代奈米片架構良率脆弱，疊加新材料、高精準製造製程的高額投入，直接推高生產成本。   同時，蘋果放棄傳統封裝方案改用 WMCM 新技術，雖強化了晶片整合效能，卻進一步加劇了研發與生產的成本負擔。   此外，A20 處理器製造成本大幅攀升，正好與記憶體價格急漲的趨勢交會，讓全球智慧型手機市場站上漲價臨界點。   在 AI 應用需求帶動下，記憶體行情持續走高，三星等主要供應商相關產品價格相較過往已出現數倍成長，而 2 奈米晶片居高不下的製造成本，進一步加劇整體壓力，使手機品牌幾乎難以再吸收新增費用。   更關鍵的是，高成本並非僅限於單一產品。包括三星 Exynos 2600、高通 Snapdragon 8 Elite Gen 6 與聯發科天璣 9600 旗艦晶片等新一代旗艦處理器，皆將採用 2 奈米製程。   這代表整個產業鏈勢必同步承受先進製程帶來的成本上行風險，手機市場的價格結構也恐因此全面改寫。   台積電 2 奈米製程已於去年第四季正式量產，並首度導入第一代奈米片電晶體架構，同時搭配低阻值重置導線層與高效能金屬層間電容，持續優化效能表現。   台積電亦規劃推出進階版 N2P 製程，作為 N2 家族的延伸，主打更佳的效能與功耗比，預計今年下半年進入量產階段。   台積電強調，N2 及其衍生製程將在整體效能與能效表現上全面提升，以因應節能運算與 AI 應用需求快速成長，並進一步擴大其先進製程的技術領先幅度。   迎戰台積電 三星以 Exynos 2600 展現 2 奈米實力   在競爭對手方面，三星同步強化先進製程布局，宣布 Exynos 2600 將採用自家 2 奈米 GAA 製程打造。   該晶片整合 CPU、GPU 與 NPU，CPU 採用最新 Arm v9.3 架構的 10 核心設計，強化機器學習效能。   其 GPU 運算能力較前代提升一倍，NPU 在生成式 AI 表現上更較前一代大幅提升 113%，並同步降低功耗與延遲。   三星表示，未來將持續提升 Exynos 處理器競爭力，並導入旗下主要旗艦機種，其晶圓代工事業也將專注於穩定供應 2 奈米 GAA 製程與 HBM4 相關產品。
2026-01-03 13:31:29,〈熱門股〉湧德二大產品線展望佳 紅盤日漲停改寫歷史高,連接器廠湧德 (3689-TW) 光通訊布局發酵，切入 400G、800G 及 1.6T 等高速規格，今年營收比重可望達雙位數占比，相關題材發酵下，周五收盤亮燈漲停 127 元，創歷史新高價。   湧德受惠 AI 應用推動傳輸速率升級，帶動高速網通與光通訊產品出貨同步放量，在光通訊方面，產品涵蓋短距離線材與主動式纜線（AEC）等產品，去年營收占比雖然仍低於 5%，但公司目標今年營收占比達雙位數。   在高速往通產品方面，湧德以 RJ-45 連接器為基礎，擴大 2.5G、5G 與 10G 以上高速網通產品布局，在 AI 應用持續擴散下，今年高速網通產品占比可持穩 30% 以上，整體產品組合持續優化。   籌碼面來看，外資周五買超湧德 1269 張、自營商也買超 280 張，三大法人合計買超 1549 張，也推升湧德股價大漲，收漲停價 127 元，也改寫歷史新高價。      湧德日 K 線圖
2026-01-03 13:28:07,〈熱門股〉記憶體大漲價時代 晶豪科迎風連飆4天漲23%,隨著記憶體迎來大漲價時代，資金全面進駐記憶體族群，帶動個股表現輪動，晶豪科 (3006-TW) 本周受惠買盤青睞，周五股價再度攻上漲停板 129.5 元，單周大漲 23.33%，一舉創下 3 年又 9 個月來新高。   晶豪科看好，受惠 DRAM 自去年第三季起大漲價、需求急速升溫，預期去年第四季單季可望轉盈，2026 年上半年也樂觀看，主要來自部分長約客戶價格將自 2026 年第一季起開始反應價格，漲價效益會更顯著。   展望後市，業界普遍看好，由於雲端服務大廠 (CSP) 大量採購記憶體，DRAM 原廠皆將資源投入高階領域，造成產能排擠，預期利基型記憶體今年將一路缺至下半年，漲勢則會在下半年趨緩，有助各家相關業者表現。   晶豪科本周沿五日線上攻，週五終場收在漲停板 129.5 元，單周漲幅 23.33%，單周成交量高達 14 萬張，三大法人方面，外資持續站買方，加碼 7039 張，自營商則逢高調節 413 張。      晶豪科日 K 線圖
2026-01-03 10:50:03,〈熱門股〉由田宣示半導體設備接單成長性佳 股價周漲逾31%,PCB 及半導體設備廠由田 ((3455-TW) 於日前法說會中宣示對半導體設備的開發及接單大力轉型成功，2025 年前三季半導體營收比重占比已達 45-55%，且年成長逾 100%，且 2026 年在半導體事業維持與去年同樣的成長幅度，受此一激勵，由田股價本周上漲 31.46%，收盤價報 119.5 元。   由田 2025 年第三季毛利率攀升至 59.5%，公司也認為大力切入半導體設備的利潤優勢彌補了面板及 IC 載板設備毛利率的下滑，同時，未來 3-5 年的五大成長驅動力，其中最具亮點的是從後段封裝成功跨入前段晶圓廠，預計 2026 年打入三家晶圓客戶。產品線完整覆蓋 Wafer、FOPLP 與及 Unit 形式，同時並在黃光製程 (RDL) 檢測取得領先。   由田認為其 2026 年營運將優於 2025 年，半導體營收有望倍增，隨半導體設備交期約 5-6 個月，營收認列高峰落點在 2026 年第二季之後。   由田本周收盤價報 119.5 元，股價上漲 31.46%，並站上所有均線，量能並未失控，但連續跳空上漲缺口應留意是否股價拉回進行封閉，而短線支撐在 5 日線的 104 元。       由田日 K 線圖
2026-01-03 10:30:08,〈熱門股〉裕隆擺脫品牌經營壓力 營運結構正轉好,裕隆 (2201-TW) 出售納智捷汽車全數股權予鴻華先進 - 創 (2258-TW)，但近 2 周來股價再度轉弱，周線連 2 黑，有法人出具報告指出，此舉有利裕隆掙脫品牌經營風險與財務壓力的包袱，專注於生產代工，未來營運結構正在轉好。   法人分析，納智捷過去的品牌營運和行銷費用對裕隆而言是不小的負擔，出售後，將可掙脫品牌經營風險和財務壓力，更專注於生產代工。   目前裕隆開發代工產線多樣化，除了對鴻華爭取代工，也導入日產國產化車款，並取得中華車 MG 的 MPV 車代工，均將有利本業穩定成長。   展望 2026 年，鴻華先進新車何時推出，將是影響未來裕隆營運動能的一個因素，所幸，中華車 (2204-TW) 陸續引進新車型，有助於挹注營運動能。   值得留意的是，日前鴻華先進與三菱簽署合作備忘錄，開發右駕電動車，預計今年下半年進軍紐澳市場，並委由裕隆於台灣代工生產，也可望挹注今年新成長動能。
2026-01-03 10:20:03,〈熱門股〉緯創AI伺服器、網通業務雙箭齊發 周漲近6%收復5日線,緯創 (3231-TW)AI 伺服器動能持續強勁，預期今年業績將呈現逐季成長趨勢，今年 AI 伺服器業績有望成長雙位數百分比。另外，網通產品今年也將迎來大爆發，預估出貨成長 10 倍，激勵緯創本周漲 5%，收復 5 日線。    緯創本周漲幅 5.8%，周五 (2 日) 最高漲至 155.5 元，一舉站回 5 日線，周線連 3 紅。至於三大法人籌碼動向，三大法人連續 9 個交易日買超，自 2025 年 12 月 19 日起，已買超 9.4 萬張。    執行長林建勳表示，AI 伺服器業務方面，除既有客戶需求成長，也有新訂單挹注，包括零組件及系統層級 (system level) 的需求皆同步成長。    林建勳指出，網通產品將於今年迎來轉捩點，去年斬獲北美最大網通公司訂單，預計今年開始出貨，出貨將有 10 倍成長。為因應網通產品成長，緯創董事會於去年 12 月擴大投資，決議斥資 42.53 億元，建置新廠房、改良建築物，以及取得機器設備。       緯創日 K 線圖
2026-01-03 10:10:06,台股衝破2萬9創高、美方放行輝達H200台積迎急單、統一新市物流園區開幕 本周大事回顧,台股周五 (2 日) 迎來 2026 年首個交易日，在台積電大漲下，帶動大盤衝上 29349.81 點，創歷史新高紀錄；美方有意放行輝達 H200 晶片銷往中國，台積電迎急單；統一台南「新市物流園區」周一 (29 日) 正式啟用開幕，以下為本周大事回顧。    2026 年首個交易日 台積電飆天價點火 大漲 386 點收 29349 點新高    台股周五 (2 日) 迎來 2026 年首個交易日，在台積電大漲收在歷史新高 1585 元下，帶動 加權指數 大漲 386.21 點或 1.33%，來到 29349.81 點收盤新高，交易量大增至 6488 億元。    美方有意放行 中企大量採購輝達 H200 台積電迎急單    隨著美國商務部有意放行輝達 ( NVDA-US ) 的 H200 晶片銷往中國，據路透報導，中國業者 2026 年擬採購輝達超過 200 萬顆 H200 晶片，但現階段庫存僅 70 萬顆，也迫使輝達向台積電 ( 2330-TW )( TSM-US ) 要求增產。業界看好，除了輝達外，超微 ( AMD-US ) 也可望獲得美國商務部核准銷往中國，台積電將迎來急單，成為大贏家。    統一企業新市物流園區開幕 羅智先：投資達百億元並將持續投入    統一企業 ( 1216-TW ) 集團台南「新市物流園區」歷經 5 年投資，周一 (29 日) 舉行謝土暨開幕啟用典禮。園區基地土地為統一企業自有，面積約 2.59 萬坪，第一期工程已完工，總樓地板面積達 5 萬坪，整體投資金額達 100 億元。園區主要建物包括地下一層至地上層的物流中心大樓，以及地下一層至地上 6 層之物流營運總部大樓。    大同完成董事改選 董座張榮華：2026 年聚焦三大主軸實現彎道超車    大同 ( 2371-TW ) 周二 (30 日) 召開股東臨時會，並完成董事改選，董事名單皆通過。董事長張榮華表示，2026 年大同將持續深耕核心事業，聚焦電力與資訊、能源與科技、家電與地產三大主軸，實現彎道超車。    央行罕見致函經濟學人 8 個面向反駁「台灣病」    對於 11 月 13 日經濟學人刊載「台灣榮景的潛藏風險 (The hidden risks in Taiwan’s boom)」等文警告「台灣病」，台灣央行周二 (30 日) 罕見以致函經濟學人方式，對市場回應 8 個方向。    〈景氣燈號〉續亮黃紅燈！AI 應用續旺 11 月景氣分數 37 分為 9 個月新高    受惠 AI 應用需求強勁以及年底消費旺季效應，國發會周一 (29 日) 發布 11 月景氣概況，11 月景氣對策信號綜合判斷分數為 37 分，較上月增加 2 分，燈號續呈黃紅燈 。此分數不僅呈現連續上升趨勢，更創下自今年 2 月以來的 9 個月新高紀錄 。    銀價居高不下 國巨傳出今年起調漲部分磁珠產品價格    被動元件大廠國巨 *( 2327-TW ) 繼調漲鉭電容報價後，旗下普思 (PULSE) 也傳出將針對部分磁珠（Ferrite Bead）產品實施價格調整，並於 2026 年 1 月 1 日起生效。
2026-01-03 09:46:52,〈熱門股〉弘凱周漲幅近一成站穩40元 車用新品Q1量產挹注2026營運,LED 廠弘凱 (5244-TW) 本周股價表現強勁，儘管 2 日收盤小跌 0.5 元以 43.05 元作收，但單周漲幅仍高達 8.3%，周成交量 2756 張。受惠於車用光源與智能感測等高階產品線需求增溫，加上南通新廠效益顯現，公司對今年營運展望抱持審慎樂觀態度。   弘凱積極調整產品組合，旗下智能感測、車用光源及 IC LED 三大高毛利產品線營收占比持續提升，目標今年將進一步拉高至 65%。其中車用領域表現最為亮眼，目前單季業績貢獻度已接近五成，隨著乘用車氛圍燈滲透率提高，將成為推升營收的主要動能。   在車用新產品佈局方面，弘凱已推出針對降本需求的 LinLight 以及以 CAN 通訊為基礎的 ETR 架構產品。相關元件已陸續送樣至歐美及亞洲等地的 Tier 1 車廠進行測試，預計將於今年第一季正式進入量產階段，有望取代傳統微控制器架構並挹注營收。   產能配置上，弘凱位於江蘇的南通新廠已於去年底正式啟用，並順利承接原深圳廠產能。新廠導入委外封裝測試等級的自動化管理系統，專注於生產 IC LED 與不可見光感測器等高階產品，預期將有助於優化成本結構並帶動毛利率回穩。   展望未來新應用，弘凱也積極切入 AI 機器人與無人機市場，目前已與非亞洲區的國際機器人客戶進入設計導入階段。相關產品已開始小量出貨，法人預估最快在今年下半年即可看到較為顯著的營收貢獻，為中長期營運增添新柴火。      弘凱日 K 線圖
2026-01-03 09:38:51,記憶體飆漲引爆成本壓力 手機品牌擋不住的漲價潮要來了,全球記憶體市場因 AI 資料中心需求暴增導致產能排擠，價格持續走揚，這股漲勢正快速蔓延至智慧型手機產業。多家手機品牌高層近期紛紛釋出警訊，坦言成本壓力倍增，市場憂心 2026 年新機恐面臨漲價潮，甚至透過降規策略來應對，消費者荷包恐將失血。   市場研究機構 IDC 與 Counterpoint Research 同步示警，指出記憶體大廠正將產能移轉至高毛利的 AI 伺服器應用，導致手機用記憶體供應吃緊。Counterpoint 更預測今年第二季前記憶體價格可能累計上漲四成，進而推升智慧型手機平均售價提高約 6.9%。以 iPhone 17 Max 基本款為例，售價恐將比前代上調近百美元。   面對成本結構惡化，品牌廠首當其衝。三星台灣總經理陳啓蒙坦言，除了記憶體外，物流與匯率波動也墊高整體成本，但他強調三星具備垂直整合優勢，將盡力調節以力守價格防線。   vivo 台灣總經理陳怡婷則透露，內部正針對 2026 年第一季末的新機評估是否漲價及修正目標客群，顯示漲價已是不得不面對的選項。   這波記憶體漲勢對中低階機種的衝擊尤甚。由於中低階手機利潤微薄，品牌廠為維持獲利，可能採取「降規不降價」策略，例如縮減記憶體容量或採用較低階料件。外媒《Android Authority》更直接點名，隨著 RAM 供應短缺，入門與中階 Android 手機漲幅恐上看一成。   相較之下，高階旗艦機為維繫品牌形象規格難以縮水，最終恐將成本直接轉嫁給消費者，推升終端售價。
2026-01-03 09:20:39,上市公司2025庫藏股盤點：僅42件達標 34家執行率不到5成,"證交所公布 2025 年度上市公司執行買回庫藏股的統計結果，去年共有 128 家公司發起 167 件庫藏股計畫，但實際執行成效出現顯著落差，在已屆滿或執行完畢的 146 件案件中，執行率達 100% 的僅 42 件，占比不到 3 成；更有 35 件案件 (34 家) 執行率落在 5 成以下。不過，仍有許多高科技與半導體公司為了留才，不計股價波動達成 100% 買回，包括敦泰、大毅、一詮、現觀科等，不僅現金流穩健，也給予員工、投資人較強信心。   根據公開資訊觀測站統計資料，買回庫藏股金額最高為大同 (2371-TW)，高達 33.62 億元，預定買回 75500 張，全數執行完畢，平均每股成本 44.53 元。世紀鋼 (9958-TW) 投入 8.71 億元 買回 5,000 張股份，執行率 100%，平均買回價格 174.21 元 。瑞智 (4532-TW) 投入 1.35 億元買回 5000 張，展現對轉讓予員工及激勵人才的重視。   分析公司買回庫藏股主要原因，其一就是為了激勵人才，轉讓股份予員工，敦泰 (3545-TW) 去年買回 3,000 張，總金額 1.93 億元，平均每股 64.67 元；大毅 (2478-TW) 買回 2000 張，總金額 8788 萬元，平均每股 43.94 元；一詮 (2486-TW) 買回 2000 張，總金額 1.54 億元，平均每股 77.2 元；現觀科 (6906-TW) 買回 1300 張，佔公司已發行股份比例達 3.88%，是 100% 執行案件中比例較高者 。   第二種買回庫藏股原因就是為了維護股東權益，透過買回並註銷股份，直接提升 EPS，例如南茂 (8150-TW) 去年投入 3.21 億元 買回 10000 張股份並全數註銷；為升 (2231-TW) 投入 4.22 億元 買回 5000 張股份，佔股數比例達 3.55%；台數科 (6464-TW) 買回 600 張，執行率 100%，展現對支撐股價的態度。   至於執行率低於 50% 的 35 件案件涉及 34 家上市公司，包括光聖 (6442-TW)、可成 (2474-TW)、嘉泥 (1103-TW)、光寶科 (2301-TW)、南港 (2101-TW)、保瑞 (6472-TW)、榮成 (1909-TW) 等，其中執行率 0% 的公司分別為新產 (2850-TW)、定穎投控 (3715-TW) 及 台虹 (8039-TW)。針對未執行完畢的主要原因，多數企業表示是為了「維護股東權益」，當市場股價高於預定買回區間上限時，便停止進場操作。   數據顯示，在執行率低於五成的案件中，有 24 件買回目的是為了「轉讓股份予員工」。市場專家指出，這類案件除了受股價波動影響外，常因員工認購意願不如預期，導致公司最終縮減買回規模。   對此，證交所表示，上市公司執行庫藏股應衡量自身現金流量，並兼顧維護公司信用與股東權益。雖然法規允許視市場情況調整買回進度，但證交所仍將定期公布執行情形，以提升資訊透明度，供投資人作為判斷公司誠信與資金運用效率的參考指標。"
